textid	target	model	tokenizer	predicted	prob	condition
ex4495	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6220270991325378	lexical_overlap
ex4496	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8149058222770691	lexical_overlap
ex4497	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.767815887928009	lexical_overlap
ex4498	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4911169707775116	lexical_overlap
ex4499	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9146535992622375	lexical_overlap
ex4500	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6161643266677856	lexical_overlap
ex4501	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5591607689857483	lexical_overlap
ex4502	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6499485373497009	lexical_overlap
ex4503	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4137688875198364	lexical_overlap
ex4504	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7222747802734375	lexical_overlap
ex4505	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6907601356506348	lexical_overlap
ex4506	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5313681364059448	lexical_overlap
ex4507	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7348177433013916	lexical_overlap
ex4508	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9246748685836792	lexical_overlap
ex4509	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5228150486946106	lexical_overlap
ex4510	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4527747631072998	lexical_overlap
ex4511	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5444192290306091	lexical_overlap
ex4512	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6762286424636841	lexical_overlap
ex4513	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5456540584564209	lexical_overlap
ex4514	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5526977777481079	lexical_overlap
ex4515	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5333454608917236	lexical_overlap
ex4516	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6320803761482239	lexical_overlap
ex4517	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.679442286491394	lexical_overlap
ex4518	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5669779181480408	lexical_overlap
ex4519	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6827539205551147	lexical_overlap
ex4520	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9677982330322266	lexical_overlap
ex4521	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6962092518806458	lexical_overlap
ex4522	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6390489935874939	lexical_overlap
ex4523	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5691376328468323	lexical_overlap
ex4524	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5928934812545776	lexical_overlap
ex4525	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4268009662628174	lexical_overlap
ex4526	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5951622724533081	lexical_overlap
ex4527	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4335346221923828	lexical_overlap
ex4528	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.636210560798645	lexical_overlap
ex4529	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.745560348033905	lexical_overlap
ex4530	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8382201194763184	lexical_overlap
ex4531	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.69748455286026	lexical_overlap
ex4532	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5955103635787964	lexical_overlap
ex4533	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8615216016769409	lexical_overlap
ex4534	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4943182170391083	lexical_overlap
ex4535	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5643271207809448	lexical_overlap
ex4536	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5119581818580627	lexical_overlap
ex4537	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5816753506660461	lexical_overlap
ex4538	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6630256175994873	lexical_overlap
ex4539	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6425473093986511	lexical_overlap
ex4540	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5434054136276245	lexical_overlap
ex4541	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4941916763782501	lexical_overlap
ex4542	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6550881266593933	lexical_overlap
ex4543	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5131242275238037	lexical_overlap
ex4544	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4030766189098358	lexical_overlap
ex4545	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.496368944644928	lexical_overlap
ex4546	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4385366439819336	lexical_overlap
ex4547	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5881058573722839	lexical_overlap
ex4548	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6720842123031616	lexical_overlap
ex4549	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4992631077766418	lexical_overlap
ex4550	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5421838164329529	lexical_overlap
ex4551	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5077632069587708	lexical_overlap
ex4552	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5016271471977234	lexical_overlap
ex4553	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6219184994697571	lexical_overlap
ex4554	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4797999858856201	lexical_overlap
ex4555	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4953301846981048	lexical_overlap
ex4556	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6279234886169434	lexical_overlap
ex4557	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6036320328712463	lexical_overlap
ex4558	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5962254405021667	lexical_overlap
ex4559	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6600465178489685	lexical_overlap
ex4560	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5962837934494019	lexical_overlap
ex4561	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6917896270751953	lexical_overlap
ex4562	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7906758189201355	lexical_overlap
ex4563	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7351102232933044	lexical_overlap
ex4564	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5575453639030457	lexical_overlap
ex4565	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4403561055660248	lexical_overlap
ex4566	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5712499022483826	lexical_overlap
ex4567	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5192738771438599	lexical_overlap
ex4568	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6079126000404358	lexical_overlap
ex4569	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.805481493473053	lexical_overlap
ex4570	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7852312326431274	lexical_overlap
ex4571	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8114029765129089	lexical_overlap
ex4572	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7057971358299255	lexical_overlap
ex4573	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6210688948631287	lexical_overlap
ex4574	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4489360153675079	lexical_overlap
ex4575	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7759085893630981	lexical_overlap
ex4576	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6376329064369202	lexical_overlap
ex4577	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6777644157409668	lexical_overlap
ex4578	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5204552412033081	lexical_overlap
ex4579	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8906151652336121	lexical_overlap
ex4580	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5442056059837341	lexical_overlap
ex4581	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7339357137680054	lexical_overlap
ex4582	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6854627132415771	lexical_overlap
ex4583	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5486482381820679	lexical_overlap
ex4584	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4624767303466797	lexical_overlap
ex4585	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8393195867538452	lexical_overlap
ex4586	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7721803188323975	lexical_overlap
ex4587	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8687576055526733	lexical_overlap
ex4588	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5398287177085876	lexical_overlap
ex4589	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8913347721099854	lexical_overlap
ex4590	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4260827004909515	lexical_overlap
ex4591	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.586357593536377	lexical_overlap
ex4592	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7125341892242432	lexical_overlap
ex4593	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8107348680496216	lexical_overlap
ex4594	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4306783080101013	lexical_overlap
ex4595	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8405286073684692	lexical_overlap
ex4596	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5269024968147278	lexical_overlap
ex4597	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8602742552757263	lexical_overlap
ex4598	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6497712731361389	lexical_overlap
ex4599	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6186050176620483	lexical_overlap
ex4600	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5275740027427673	lexical_overlap
ex4601	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4809563159942627	lexical_overlap
ex4602	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.701582670211792	lexical_overlap
ex4603	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5814462900161743	lexical_overlap
ex4604	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4254882037639618	lexical_overlap
ex4605	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5620993971824646	lexical_overlap
ex4606	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4715831577777862	lexical_overlap
ex4607	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5952059626579285	lexical_overlap
ex4608	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4783477187156677	lexical_overlap
ex4609	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6941379904747009	lexical_overlap
ex4610	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8191199898719788	lexical_overlap
ex4611	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4740862846374511	lexical_overlap
ex4612	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6856188178062439	lexical_overlap
ex4613	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5812683701515198	lexical_overlap
ex4614	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4402222335338592	lexical_overlap
ex4615	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5136904716491699	lexical_overlap
ex4616	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8831548094749451	lexical_overlap
ex4617	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6246346235275269	lexical_overlap
ex4618	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.612117350101471	lexical_overlap
ex4619	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4316741526126861	lexical_overlap
ex4620	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4703012406826019	lexical_overlap
ex4621	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7723034024238586	lexical_overlap
ex4622	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5705751180648804	lexical_overlap
ex4623	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.571512758731842	lexical_overlap
ex4624	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.938013195991516	lexical_overlap
ex4625	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.764777421951294	lexical_overlap
ex4626	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7115352749824524	lexical_overlap
ex4627	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8474921584129333	lexical_overlap
ex4628	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4284749329090118	lexical_overlap
ex4629	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6761137247085571	lexical_overlap
ex4630	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4933458566665649	lexical_overlap
ex4631	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.3937243819236755	lexical_overlap
ex4632	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7707619667053223	lexical_overlap
ex4633	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6089834570884705	lexical_overlap
ex4634	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4631427526473999	lexical_overlap
ex4635	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5234495997428894	lexical_overlap
ex4636	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4593822956085205	lexical_overlap
ex4637	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5458775162696838	lexical_overlap
ex4638	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.443603515625	lexical_overlap
ex4639	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7852863669395447	lexical_overlap
ex4640	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9524344205856324	lexical_overlap
ex4641	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.743848443031311	lexical_overlap
ex4642	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8286401033401489	lexical_overlap
ex4643	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8458621501922607	lexical_overlap
ex4644	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7163710594177246	lexical_overlap
ex4645	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8183357119560242	lexical_overlap
ex4646	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6456742882728577	lexical_overlap
ex4647	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5623794794082642	lexical_overlap
ex4648	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5450876355171204	lexical_overlap
ex4649	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7627369165420532	lexical_overlap
ex4650	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7588263154029846	lexical_overlap
ex4651	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4571677148342132	lexical_overlap
ex4652	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4034818112850189	lexical_overlap
ex4653	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5631330013275146	lexical_overlap
ex4654	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6023327112197876	lexical_overlap
ex4655	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_1	0.363118052482605	lexical_overlap
ex4656	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.55771803855896	lexical_overlap
ex4657	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5843029022216797	lexical_overlap
ex4658	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4723282754421234	lexical_overlap
ex4659	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5134048461914062	lexical_overlap
ex4660	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5408675074577332	lexical_overlap
ex4661	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4481115341186523	lexical_overlap
ex4662	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4337674081325531	lexical_overlap
ex4663	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9145135879516602	lexical_overlap
ex4664	non-entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8874988555908203	lexical_overlap
